CODIGO|DESCRICAO|DT_INI|DT_FIM|TIPO|COD_SUP|NIVEL|NATUREZA|UTILIZACAO
13299303|(-) TITULOS PUBLICOS FEDERAIS - TESOURO NACIONAL|01071995|01012000|A|13299004|6||S
13299406|(-) TITULOS PUBLICOS FEDERAIS - BANCO CENTRAL|01071995|01012000|A|13299004|6||S
13299509|(-) TITULOS PUBLICOS FEDERAIS - OUTROS|01071995|01012000|A|13299004|6||S
13299602|(-) TITULOS DE EMISSAO DE INST.FINANCEIRAS LIGADAS|01071995|01012000|A|13299004|6||S
13299626|CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS|01102000|01052002|A|13299004|6||S
13299657|(-) TITULOS DE EMISSAO DE INST.FINANC. NAO LIGADAS|01071995|01012000|A|13299004|6||S
13299705|(-) TITULOS PUBLICOS ESTADUAIS E MUNICIPAIS|01071995|01012000|A|13299004|6||S
13299994|(-) OUTROS|01071995|01012000|A|13299004|6||S
13310000|TITULOS DE RENDA FIXA EM GARANTIA|01061988|01101989|S|13300003|5||S
13315005|OPERACOES DE SWAP|01042002||S|13300003|5|01|S
13320007|TITULOS DE RENDA VARIAVEL EM GARANTIA|01061988|01101990|S|13300003|5||S
13330004|COMPRAS A TERMO A RECEBER|01061988|01051991|S|13300003|5||S
13335009|VENDAS A TERMO A RECEBER|01042002||S|13300003|5|01|S
13340001|CONTRATOS DE COMPRA DE ATIVOS FINANCEIROS|01061988|01101989|S|13300003|5||S
13345006|MERCADOS FUTUROS - AJUSTES DIARIOS - ATIVO|01042002||S|13300003|5|01|S
13350008|CONTRATOS DE COMPRA DE MERCADORIAS|01061988|01101989|S|13300003|5||S
13360005|PREMIOS DE OPCOES A EXERCER - ACOES|01061988|01101989|S|13300003|5||S
13370002|PREMIOS DE OPCOES A EXERCER-ATIVOS FIN E MERCAD.|01071993|01061996|S|13300003|5||S
13373009|OPÇÕES COM AJUSTE DIÁRIO - ATIVO|01062008||S|13300003|5|01|S
13380009|DERIVATIVOS DE CREDITO - ATIVO|01012003||S|13300003|5|01|S
13385004|OUTROS INSTRUMENTOS FINANCEIROS DERIVATIVOS-ATIVO|01122002||S|13300003|5|01|S
13395001|(-) RENDAS APROP TIT VINC A NEGOC INTERMED VALORES|01061988|01101989|A|13300003|5||S
13399007|(-) PROV P/DESVAL TIT VINC NEGOC INTERMED VALORES|01061988|01101989|A|13300003|5||S
13310103|OPERACOES COM ACOES|01061988|01051991|A|13310000|6||S
13310158|OPERACOES COM INDICES DE ACOES|01111990|01051991|A|13310000|6||S
13310206|OPERACOES COM ATIVOS FINANCEIROS E MERCADORIAS|01061988|01101989|A|13310000|6||S
13310309|OPERACOES COM MERCADORIAS|01061988|01101989|A|13310000|6||S
13310990|OUTRAS OPERACOES|01061988|01051991|A|13310000|6||S
13315108|DIFERENCIAL A RECEBER|01042002||A|13315005|6|01|S
13315139|Dif. a Rec. - Hedge de Tit. Mantido ate o Venc.|01042002|01052002|A|13315005|6||S
13315201|DIFERENCIAL A REC. - OPER.COM GARANTIA DE BOLSA|01042002||A|13315005|6|01|S
13315232|Dif.a Rec.-Op.c/Gar.Bolsa-Hedge Tit.Mant.ate Venc.|01042002|01052002|A|13315005|6||S
13320100|OPERACOES COM ACOES|01061988|01051991|A|13320007|6||S
13320203|OPERACOES COM ATIVOS FINANCEIROS E MERCADORIAS|01061988|01101990|A|13320007|6||S
13320306|OPERACOES COM MERCADORIAS|01061988|01101991|A|13320007|6||S
13320997|OUTRAS OPERACOES|01061988|01051991|A|13320007|6||S
13330107|OPERACOES COM ACOES|01061988|01051991|A|13330004|6||S
13330138|Oper.com Acoes - Hedge de Tit.Mantido ate o Venc.|01042002|01052002|A|13330004|6||S
13330200|MERCADO FUTURO|01061988|01051991|A|13330004|6||S
13330303|MERCADO DE OPCOES|01061988|01051991|A|13330004|6||S
13330406|OPERACOES COM ATIVOS FINANCEIROS E MERCADORIAS|01071993|01061996|A|13330004|6||S
13330437|Oper.c/Ativos Fin.e Merc.-Hedge Tit.Mant.ate Venc.|01042002|01052002|A|13330004|6||S
13335102|OPERACOES COM ACOES|01042002||A|13335009|6|01|S
13335133|Oper.c/Acoes - Hedge Tit. Mantido ate o Venc.|01042002|01052002|A|13335009|6||S
13335401|OPERACOES COM ATIVOS FINANCEIROS E MERCADORIAS|01042002||A|13335009|6|01|S
13335432|Oper.c/Ativos Fin.e Merc.-Hedge Tit.Mant.ate Venc.|01042002|01052002|A|13335009|6||S
13340104|MERCADO A TERMO|01061988|01101989|A|13340001|6||S
13340207|MERCADO FUTURO|01061988|01101989|A|13340001|6||S
13340300|MERCADO DE OPCOES|01061988|01101989|A|13340001|6||S
13345109|FUTUROS|01042002||A|13345006|6|01|S
13345130|FUTUROS - HEDGE DE TITULO MANTIDO ATE O VENCIMENTO|01042002|01052002|A|13345006|6||S
13350101|MERCADO A TERMO|01061988|01101989|A|13350008|6||S
13350204|MERCADO FUTURO|01061988|01101989|A|13350008|6||S
13350307|MERCADO DE OPCOES|01061988|01101989|A|13350008|6||S
13360108|COMPRAS DE OPCOES DE COMPRA - POSICAO TITULAR|01061988|01101989|A|13360005|6||S
13360139|Compras Op.Comp.-Pos.Tit.-Hedge Tit.Mant.ate Venc.|01042002|01052002|A|13360005|6||S
13360201|COMPRAS DE OPCOES DE VENDA - POSICAO TITULAR|01061988|01101989|A|13360005|6||S
13360232|Compras Op.Venda-Pos.Tit.-Hedge Tit.Mant.ate Venc.|01042002|01052002|A|13360005|6||S
13370105|COMPRAS DE OPCOES DE COMPRA - POSICAO TITULAR|01071993|01061996|A|13370002|6||S
13370136|Compras Op.Comp.-Pos.Tit.-Hedge Tit.Mant.ate Venc.|01042002|01052002|A|13370002|6||S
13370208|COMPRAS DE OPCOES DE VENDA - POSICAO TITULAR|01071993|01061996|A|13370002|6||S
13370239|Compras Op.Venda-Pos.Tit.-Hedge Tit.Mant.ate Venc.|01042002|01052002|A|13370002|6||S
13373102|OPÇÕES DE COMPRA - TAXA DE CÂMBIO|01062008||A|13373009|6|01|S
13373157|OPÇÕES DE VENDA - TAXA DE CÂMBIO|01062008||A|13373009|6|01|S
13373906|OPÇÃO DE COMPRA - OUTROS|01062008||A|13373009|6|01|S
13373951|OPÇAO DE VENDA - OUTROS|01062008||A|13373009|6|01|S
13380102|SWAP DE CREDITO|01012003||A|13380009|6|01|S
13380133|SWAP DE CRED. - HEDGE DE TIT. MANTIDO ATE O VENC.|01012003||A|13380009|6|01|S
13380308|SWAP DE TAXA DE RETORNO TOTAL|01012003||A|13380009|6|01|S
13380339|SWAP TX RETORNO TOTAL-HEDGE TIT. MANTIDO ATE VENC.|01012003||A|13380009|6|01|S
13385107|OUTROS - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01122002||A|13385004|6|01|S
13385138|OUTROS|01122002||A|13385004|6|01|S
13410003|BANCO CENTRAL - DEPOSITOS PARA CAPITAL EM TITULOS|01061988|01101989|S|13400006|5||S
13420000|BANCO CENTRAL - RESERVAS COMPULSORIAS EM TITULOS|01061988|01101989|S|13400006|5||S
13430007|BANCO CENTRAL - TITULOS VINCULADOS A OP.REDESCONTO|01061988|01101989|S|13400006|5||S
13440004|BACEN - TITULOS VINCULADOS A RECURSOS EXTERNOS|01061988|01101989|S|13400006|5||S
13445009|BANCO CENTRAL - TIT.VINCULADOS A REC. DE POUPANCA|01072000||S|13400006|5|01|S
13450001|TITULOS DE RENDA FIXA BLOQUEADOS|01071995|01061996|A|13400006|5||S
13410027|TITULOS PUBLICOS FEDERAIS - TESOURO NACIONAL|01072000||A|13410003|6|01|S
13410034|LETRAS FINANCEIRAS DO TESOURO|01111989|01061996|A|13410003|6||S
13410041|TITULOS PUBLICOS FEDERAIS - BANCO CENTRAL|01072000||A|13410003|6|01|S
13410058|LETRAS DO TESOURO NACIONAL|01111989|01061996|A|13410003|6||S
13410106|OBRIGACOES DO TESOURO NACIONAL|01111989|01061996|A|13410003|6||S
13410120|BONUS DO TESOURO NACIONAL|01111989|01061996|A|13410003|6||S
13410199|TITULOS PUBLICOS FEDERAIS - OUTROS|01072000||A|13410003|6|01|S
13410993|OUTROS|01111989|01061996|A|13410003|6||S
13420024|TITULOS PUBLICOS FEDERAIS - TESOURO NACIONAL|01072000||A|13420000|6|01|S
13420031|LETRAS FINANCEIRAS DO TESOURO|01111989|01061996|A|13420000|6||S
13420048|TITULOS PUBLICOS FEDERAIS - BANCO CENTRAL|01072000||A|13420000|6|01|S
13420055|LETRAS DO TESOURO NACIONAL|01111989|01061996|A|13420000|6||S
13420103|OBRIGACOES DO TESOURO NACIONAL|01111989|01061996|A|13420000|6||S
13420127|BONUS DO TESOURO NACIONAL|01111989|01061996|A|13420000|6||S
13420196|TITULOS PUBLICOS FEDERAIS - OUTROS|01072000||A|13420000|6|01|S
13420990|OUTROS|01111989|01061996|A|13420000|6||S
13430021|TITULOS PUBLICOS FEDERAIS - TESOURO NACIONAL|01072000||A|13430007|6|01|S
13430038|LETRAS FINANCEIRAS DO TESOURO|01111989|01061996|A|13430007|6||S
13430045|TITULOS PUBLICOS FEDERAIS - BANCO CENTRAL|01072000||A|13430007|6|01|S
13430052|LETRAS DO TESOURO NACIONAL|01111989|01061996|A|13430007|6||S
13430100|OBRIGACOES DO TESOURO NACIONAL|01111989|01061996|A|13430007|6||S
13430124|BONUS DO TESOURO NACIONAL|01111989|01061996|A|13430007|6||S
13430193|TITULOS PUBLICOS FEDERAIS - OUTROS|01072000||A|13430007|6|01|S
13430997|OUTROS|01111989|01061996|A|13430007|6||S
13440028|TITULOS PUBLICOS FEDERAIS - TESOURO NACIONAL|01072000||A|13440004|6|01|S
13440035|LETRAS FINANCEIRAS DO TESOURO|01111989|01061996|A|13440004|6||S
13440042|TITULOS PUBLICOS FEDERAIS - BANCO CENTRAL|01072000||A|13440004|6|01|S
13440059|LETRAS DO TESOURO NACIONAL|01111989|01061996|A|13440004|6||S
13440107|OBRIGACOES DO TESOURO NACIONAL|01111989|01061996|A|13440004|6||S
13440121|BONUS DO TESOURO NACIONAL|01111989|01061996|A|13440004|6||S
13440190|TITULOS PUBLICOS FEDERAIS - OUTROS|01072000||A|13440004|6|01|S
13440994|OUTROS|01111989|01061996|A|13440004|6||S
13445023|TITULOS PUBLICOS FEDERAIS - TESOURO NACIONAL|01072000||A|13445009|6|01|S
13445047|TITULOS PUBLICOS FEDERAIS - BANCO CENTRAL|01072000||A|13445009|6|01|S
13445195|TITULOS PUBLICOS FEDERAIS - OUTROS|01072000||A|13445009|6|01|S
13510006|MOEDAS DE PRIVATIZACAO|01071990|01061996|A|13500009|5||S
13599003|(-) PROVISAO P/DESVAL. DE MOEDAS DE PRIVATIZACAO|01071990|01061996|A|13500009|5||S
13610009|TITULOS DADOS EM GARANTIA EM OPERACOES EM BOLSAS|01072000||S|13600002|5|01|S
13615004|TIT. DADOS GARANTIA OPER. EM CÂMARAS LIQ. E COMP.|01082002||S|13600002|5|01|S
13620006|TITULOS DADOS EM GARANTIA - OUTROS|01072000||S|13600002|5|01|S
13699006|(-) PROV.P/ DESVALOR.TIT.VINC.PREST.GARANTIAS|01072000|01052002|S|13600002|5||S
13610023|TITULOS PUBLICOS FEDERAIS - TESOURO NACIONAL|01072000||A|13610009|6|01|S
13610047|TITULOS PUBLICOS FEDERAIS - BANCO CENTRAL|01072000||A|13610009|6|01|S
13610195|TITULOS PUBLICOS FEDERAIS - OUTROS|01072000||A|13610009|6|01|S
13610205|TITULOS ESTADUAIS E MUNICIPAIS|01072000||A|13610009|6|01|S
13610621|CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS|01102000||A|13610009|6|01|S
13610803|TITULOS DE RENDA VARIAVEL|01072000||A|13610009|6|01|S
13610999|OUTROS|01072000||A|13610009|6|01|S
13615028|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01082002||A|13615004|6|01|S
13615042|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01082002||A|13615004|6|01|S
13615190|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01082002||A|13615004|6|01|S
13615200|TÍTULOS ESTADUAIS E MUNICIPAIS|01082002||A|13615004|6|01|S
13615808|TÍTULOS DE RENDA VARIÁVEL|01082002||A|13615004|6|01|S
13615994|OUTROS|01082002||A|13615004|6|01|S
13620020|TITULOS PUBLICOS FEDERAIS - TESOURO NACIONAL|01072000||A|13620006|6|01|S
13620044|TITULOS PUBLICOS FEDERAIS - BANCO CENTRAL|01072000||A|13620006|6|01|S
13620192|TITULOS PUBLICOS FEDERAIS - OUTROS|01072000||A|13620006|6|01|S
13620202|TITULOS ESTADUAIS E MUNICIPAIS|01072000||A|13620006|6|01|S
13620628|CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS|01102000||A|13620006|6|01|S
13620800|TITULOS DE RENDA VARIAVEL|01072000||A|13620006|6|01|S
13620996|OUTROS|01072000||A|13620006|6|01|S
13699020|(-) TITULOS PUBLICOS FEDERAIS - TESOURO NACIONAL|01072000|01052002|A|13699006|6||S
13699044|(-) TITULOS PUBLICOS FEDERAIS - BANCO CENTRAL|01072000|01052002|A|13699006|6||S
13699192|(-) TITULOS PUBLICOS FEDERAIS - OUTROS|01072000|01052002|A|13699006|6||S
13699202|(-) TITULOS ESTADUAIS E MUNICIPAIS|01072000|01052002|A|13699006|6||S
13699628|CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS|01102000|01052002|A|13699006|6||S
13699800|(-) TITULOS DE RENDA VARIAVEL|01072000|01052002|A|13699006|6||S
13699996|(-) OUTROS|01072000|01052002|A|13699006|6||S
13710002|TÍTULOS OBJ. OPER. COMPROMISSADAS COM LIVRE MOV|01082004|01092008|S|13700005|5||S
13710026|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01082004|01092008|A|13710002|6||S
13710040|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01082004|01092008|A|13710002|6||S
13710909|OUTROS TÍTULOS DE RENDA FIXA|01082004|01092008|A|13710002|6||S
13820002|TITULOS FEDERAIS VINCULADOS A CAPTACOES EXTERNAS|01051999|01051999|A|13800008|5||S
14100006|DIREITOS JUNTO A PARTIC. DE SISTEMAS DE LIQUIDAÇÃO|01061988|01052010|S|14000003|4||S
14200009|CREDITOS VINCULADOS|01061988|01071991|S|14000003|4||S
14300002|REPASSES INTERFINANCEIROS|01061988|01121991|S|14000003|4||S
14400005|RELACOES COM CORRESPONDENTES|01061988|01101989|S|14000003|4||S
14500008|CENTRALIZAÇÃO FINANCEIRA - COOPERATIVAS|01052004||S|14000003|4|01|S
14110003|CH E OUTROS PAPEIS A DEVOLVER|01061988|01012005|S|14100006|5||S
14120000|CH E OUTROS PAPEIS A REMETER|01061988|01012005|S|14100006|5||S
14130007|CHE OUTROS PAPEIS REMETIDOS|01061988|01012005|S|14100006|5||S
14140004|RECEB.DE DOC.ENVIADOS P/OUTROS PARTIC. DO SISTEMA|01061988|01012005|S|14100006|5||S
14110405|LIQUIDAÇÃO BILATERAL|01022005||A|14110003|6|01|S
14110900|OUTROS SISTEMAS DE LIQUIDAÇÃO|01022005||A|14110003|6|01|S
14120402|LIQUIDAÇÃO BILATERAL|01022005||A|14120000|6|01|S
14120907|OUTROS SISTEMAS DE LUIQUIDAÇÃO|01022005||A|14120000|6|01|S
14130409|LIQUIDAÇÃO BILATERAL|01022005||A|14130007|6|01|S
14130904|OUTROS SISTEMAS DE LIQUIDAÇÃO|01022005||A|14130007|6|01|S
14140406|LIQUIDAÇÃO BILATERAL|01022005|01052010|A|14140004|6||S
14140901|OUTROS SISTEMAS DE LIQUIDAÇÃO|01022005||A|14140004|6|01|S
14203006|BANCO CENTRAL - RECOLHIMENTOS DA RES. 1.711|01051990|01061995|S|14200009|5||S
14205004|BANCO CENTRAL - DEPOSITOS DA LEI N. 8.024/90|01031990|01051990|S|14200009|5||S
14210006|BANCO CENTRAL - DEPOSITOS EM MOEDAS ESTRANGEIRAS|01061988|01121989|A|14200009|5||S
14215001|BANCO CENTRAL - DEPOSITOS PARA CAPITAL EM DINHEIRO|01061988|01121989|A|14200009|5||S
14220003|BANCO CENTRAL - DEPOSITOS P/CONTRATACAO DE CAMBIO|01061988|01121989|A|14200009|5||S
14225008|BANCO CENTRAL - RECOLH DE RECUR DO CRED RURAL|01061988|01121989|A|14200009|5||S
14228005|RESERVAS COMPULSORIAS EM ESPECIE NO BANCO CENTRAL|01031990|01051990|S|14200009|5||S
14230000|BANCO CENTRAL - RESERVA OOMPULSORIA EM ESPECIE|01061988|01121989|A|14200009|5||S
14233007|BANCO CENTRAL - RECOLHIMENTOS OBRIGATORIOS|01071990|01061996|S|14200009|5||S
14235005|BANCO CENTRAL - OUTROS DEPOSITOS|01061988|01121989|A|14200009|5||S
14237003|DEPOSITOS DA MP 168/90 POR CONTA DO BANCO CENTRAL|01031990|01051990|A|14200009|5||S
14240007|BANCOS OFICIAIS - DEPOSITOS VINCULADOS A CONVENIO|01061988|01121991|A|14200009|5||S
14242005|BANCO COMERCIAL-DEP DA LEI N. 8.024/90 NO BACEN|01031990|01051990|S|14200009|5||S
14243004|BANCO COMERCIAL-RECOLHIM DA RES. 1.711 NO BACEN|01051990|01061995|S|14200009|5||S
14245002|SFH - BONUS - ADQUIRENTES FINAIS - DL 2164/84|01061988|01061996|A|14200009|5||S
14250004|SFH - COTAS DO FUNDO DE ESTABILIZACAO|01061988|01061996|A|14200009|5||S
14255009|SFH - DEPOSITOS NO FAHBRE|01061988|01061996|A|14200009|5||S
14257007|SFH - DEPOSITOS NO FAL|01061988|01061996|A|14200009|5||S
14260001|SFH - FGTS A RESSARCIR|01061988|01061996|A|14200009|5||S
14265006|SFH - FUNDO DE COMPENSACAO DE VARIACOES SALARIAIS|01061988|01111990|S|14200009|5||S
14270008|SFH - TRANSFERENCIA DE DEPOSITOS DE POUPANCA|01061988|01061996|A|14200009|5||S
14280005|CREDITO RURAL - PROAGRO A RECEBER|01091994|01111994|S|14200009|5||S
14295007|(-) RENDAS A APROPRIAR DE CREDITOS VINCULADOS|01121988|01121991|A|14200009|5||S
14299003|(-) PROVISAO PARA PERDAS EM CREDITOS VINCULADOS|01071995|01061996|S|14200009|5||S
14203109|EM CRUZEIROS - PROPRIOS|01051990|01061995|A|14203006|6||S
14203202|EM CRUZADOS NOVOS - PROPRIOS|01051990|01061995|A|14203006|6||S
14203305|EM CRUZEIROS - OUTRAS INSTITUICOES|01051990|01061995|A|14203006|6||S
14203408|EM CRUZADOS NOVOS - OUTRAS INSTITUICOES|01051990|01061995|A|14203006|6||S
14205059|PROPRIOS - RECURSOS DO SFH BLOQUEADOS|01091990|01061995|A|14205004|6||S
14205107|PROPRIOS|01031990|01051990|A|14205004|6||S
14205121|PROPRIOS - OUTROS RECURSOS BLOQUEADOS|01121990|01061995|A|14205004|6||S
14205152|PROPRIOS|01061990|01061995|A|14205004|6||S
14205200|DE TERCEIROS|01031990|01051990|A|14205004|6||S
14205255|CLIENTES - DEPOSITOS EFETUADOS|01061990|01061995|A|14205004|6||S
14205303|CLIENTES - DEPOSITOS A EFETUAR|01061990|01061995|A|14205004|6||S
14205509|OUTRAS INSTITUICOES - DEPOSITOS EFETUADOS|01061990|01061995|A|14205004|6||S
14205602|OUTRAS INSTITUICOES - DEPOSITOS A EFETUAR|01061990|01061995|A|14205004|6||S
14205705|OUTRAS INSTITUICOES - RECURSOS DO SFH BLOQUEADOS|01091990|01061995|A|14205004|6||S
14205808|OUTRAS INSTITUICOES - OUTROS RECURSOS BLOQUEADOS|01121990|01061995|A|14205004|6||S
14228108|COMPULSORIAS|01061990|01061995|A|14228005|6||S
14228201|VINCULADAS - PROPRIAS|01061990|01061995|A|14228005|6||S
14228304|VINCULADAS - OUTRAS INSTITUICOES|01061990|01061995|A|14228005|6||S
14233100|DEPOSITOS DE POUPANCA|01071990|01061996|A|14233007|6||S
14233203|DEPOSITOS DE FUNDOS DE INVESTIMENTO|01031991||A|14233007|6|01|S
14233306|DEPOSITOS LIVRES DE FUNDOS DE INVESTIMENTO|01031991||A|14233007|6|01|S
14233409|DEPOSITOS ESPECIAIS REMUNERADOS|01081991|01061996|A|14233007|6||S
14233997|OUTROS|01071990|01101991|A|14233007|6||S
14242050|PROPRIOS - RECURSOS DO SFH BLOQUEADOS|01091990|01111990|A|14242005|6||S
14242108|PROPRIOS|01061990|01071991|A|14242005|6||S
14242122|PROPRIOS - OUTROS RECURSOS BLOQUEADOS|01121990|01061995|A|14242005|6||S
14242201|CLIENTES - DEPOSITOS EFETUADOS|01061990|01061995|A|14242005|6||S
14242304|CLIENTES DEPOSITOS A EFETUAR|01061990|01061995|A|14242005|6||S
14243107|EM CRUZEIROS|01051990|01061995|A|14243004|6||S
14243200|EM CRUZADOS NOVOS|01051990|01061995|A|14243004|6||S
14265109|COM OPCAO PELA NOVACAO|01021998||A|14265006|6|01|S
14265202|SEM OPCAO PELA NOVACAO|01021998||A|14265006|6|01|S
14280108|PROAGRO NOVO|01121994|01061996|A|14280005|6||S
14280201|PROAGRO VELHO - PARCELAS SECURITIZAVEIS|01121994|01061996|A|14280005|6||S
14280304|PROAGRO VELHO - PARCELAS NAO SECURITIZAVEIS|01121994|01061996|A|14280005|6||S
14299106|(-) CREDITOS VINCULADOS - BANCO CENTRAL|01071995|01061996|A|14299003|6||S
14299209|(-) CREDITOS VINCULADOS - BANCOS OFICIAIS|01071995|01011997|A|14299003|6||S
14299302|(-) CREDITOS VINCULADOS - FAHBRE|01071995|01061996|A|14299003|6||S
14299405|(-) CREDITOS VINCULADOS - FGTS|01071995|01061996|A|14299003|6||S
14299508|(-) CREDITOS VINCULADOS - PROAGRO|01071995|01061996|A|14299003|6||S
14299601|(-) CREDITOS VINCULADOS - SFH|01071995|01061996|A|14299003|6||S
14310009|DEVEDORES P/REPASSES DE RECURSOS DO CREDITO RURAL|01061988|01121991|S|14300002|5||S
14320006|DEVEDORES POR REPASSES DE RECURSOS EXTERNOS|01061988|01121991|A|14300002|5||S
14360004|DEVEDORES POR REPASSES A AGENTES FINANCEIROS|01111989||A|14300002|5|01|S
14390005|DEVEDORES POR REPASSES DE OUTROS RECURSOS|01061988|01121991|A|14300002|5||S
14395000|(-) RENDAS A APROPRIAR DE REPASS INTERFINANCEIROS|01061988|01101989|A|14300002|5||S
14399006|(-) PROVISAO P/PERDAS EM REPASSES INTERFINANCEIROS|01061988|01121989|S|14300002|5||S
14310102|COOPERATIVAS DE CREDITO RURAL|01061988|01121991|A|14310009|6||S
14310999|OUTRAS INSTITUICOES|01061988|01121991|A|14310009|6||S
14399109|(-) COOPERATIVAS DE CREDITO RURAL|01071995|01011997|A|14399006|6||S
14399903|(-) OUTROS|01071995|01061996|A|14399006|6||S
14410002|CORRESPONDENTES NO EXTERIOR EM MOEDA NACIONAL|01061988|01111991|A|14400005|5||S
14420009|CORRESPONDENTES NO EXTERIOR EM MOEDAS ESTRANGEIRAS|01061988|01101989|S|14400005|5||S
14430006|CORRESPONDENTES NO PAIS|01061988|01061996|A|14400005|5||S
14440003|CORRESP NO EXTERIOR EM MOEDAS ESTRANG-TX FLUTUANTE|01011989|01101989|S|14400005|5||S
14450000|MATRIZ E CONGENERES NO EXTERIOR EM MOEDA NACIONAL|01061988|01121988|A|14400005|5||S
14420102|CONTA MOVIMENTO|01061988|01121991|A|14420009|6||S
14420205|AVISO PREVIO|01061988|01121991|A|14420009|6||S
14420308|PRAZO FIXO|01061988|01121991|A|14420009|6||S
14440106|CONTA MOVIMENTO|01011989|01121991|A|14440003|6||S
14440209|AVISO PREVIO|01011989|01121991|A|14440003|6||S
14440302|PRAZO FIXO|01011989|01121991|A|14440003|6||S
14510005|DEPÓSITOS NAS COOPERATIVAS CENTRAIS|01052004||A|14500008|5|01|S
15100005|RECURSOS EM TRANSITO DE TERCEIROS|01061988||S|15000002|4|01|S
15200008|TRANSFERENCIAS INTERNAS DE RECURSOS|01061988|01111991|S|15000002|4||S
15300001|RELACOES COM A CARTEIRA DE DESENVOLVIMENTO|01061988|01121988|S|15000002|4||S
15150000|PAGAMENTOS EM TRANSITO DE SOCIEDADES LIGADAS|01061988||A|15100005|5|01|S
15160007|PAGAMENTOS EM TRANSITO DE TERCEIROS|01061988|01101989|A|15100005|5||S
15165002|PAGAMENTO EM TRANSITO DE TERCEIROS|01111989||S|15100005|5|01|S
15165105|GOVERNO FEDERAL|01111989||A|15165002|6|01|S
15165208|GOVERNOS ESTADUAIS|01111989||A|15165002|6|01|S
15165301|GOVERNOS MUNICIPAIS|01111989||A|15165002|6|01|S
15165404|EMPRESAS ESTATAIS FEDERAIS|01111989||A|15165002|6|01|S
15165507|EMPRESAS ESTATAIS ESTADUAIS|01111989||A|15165002|6|01|S
15165600|EMPRESAS ESTATAIS MUNICIPAIS|01111989||A|15165002|6|01|S
15165703|SETOR PRIVADO|01111989||A|15165002|6|01|S
15210005|CHEQUES E ORDENS A RECEBER|01061988||A|15200008|5|01|S
15220002|COBRANCA PROPRIA EM TRANSITO|01011992|01011992|A|15200008|5||S
15230009|DEPENDENCIAS NO EXTERIOR EM MOEDA NACIONAL|01061988|01011992|A|15200008|5||S
15240006|DEPENDENCIAS NO PAIS|01061988|01111989|A|15200008|5||S
15250003|NUMERARIO EM TRANSITO|01061988|01062001|A|15200008|5||S
15260000|SUPRIMENTOS INTERDEPENDENCIAS|01061988||A|15200008|5|01|S
15299002|EXCESSO DOS SALDOS CREDORES SOBRE OS DEVEDORES|01061988|01011992|A|15200008|5||S
15310008|BANCO COMERCIAL - CONTA DE MOVIMENTO|01061988|01121991|A|15300001|5||S
15320005|CARTEIRA DE DESENVOLVIMENTO - CONTA DE MOVIMENTO|01061988|01121991|A|15300001|5||S
15330002|CARTEIRA DE DESENVOLVIMENTO - DOTACAO ESTATUTARIA|01061988|01101989|A|15300001|5||S
15340009|BANCO - CONTA DE MOVIMENTO|01061988|01121988|A|15300001|5||S
15350006|CARTEIRA DE CAMBIO - CONTA DE MOVIMENTO|01061988|01121988|A|15300001|5||S
16100004|EMPRESTIMOS E TITULOS DESCONTADOS|01061988|01121989|S|16000001|4||S
16200007|FINANCIAMENTOS|01061988|01121989|S|16000001|4||S
16300000|FINANCIAMENTOS RURAIS E AGROINDUSTRIAIS|01061988|01121989|S|16000001|4||S
16400003|FINANCIAMENTOS IMOBILIARIOS|01061988|01101989|S|16000001|4||S
16500006|FINANCIAMENTOS DE TITULOS E VALORES MOBILIARIOS|01061988|01061993|S|16000001|4||S
16600009|FINANCIAMENTOS DE INFRAESTRUTURA E DESENVOLVIMENTO|01061988|01101989|S|16000001|4||S
16700002|OPERAÇÕES DE CRÉDITO VINCULADAS|01061988|01121989|S|16000001|4||S
16800005|(-) CESSAO DE OPERACOES DE CREDITO|01061988|01111991|S|16000001|4||S
16900008|(-) PROVISOES PARA OPERACOES DE CREDITO|01061988|01121989|S|16000001|4||S
16110001|ADIANTAMENTOS A DEPOSITANTES|01061988|01111991|A|16100004|5||S
16120008|EMPRESTIMOS|01061988|01111991|A|16100004|5||S
16130005|TITULOS DESCONTADOS|01061988|01111991|A|16100004|5||S
16140002|RENEGOCIACAO ESPECIAL - PESSOAS JURIDICAS|01121995|01011997|A|16100004|5||S
16190007|EMPRESTIMOS E TITULOS DESCONTADOS EM ATRASO|01061988|01121989|S|16100004|5||S
16195002|(-) RENDAS A APROPRIAR DE EMPRESTIMOS|01061988|01111991|A|16100004|5||S
16197000|(-) RENDAS A APROPRIAR DE TITULOS DESCONTADOS|01061988|01061995|A|16100004|5||S
